0.0,0.4991549390944697,0.5073564276099205,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49878594775994617,0.5073357559740543,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49874561883154367,0.5072125315666198,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4987861334922768,0.5073158800601959,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4987606596024263,0.5073360800743103,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4993987524261077,0.5072219356894493,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5001645013689995,0.5065799459815026,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5002226079148906,0.5061310201883316,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5015629529953003,0.5062534399330616,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5024846362925711,0.5060593590140343,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5026115484180904,0.5054527167230844,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5010926867169994,0.5056786239147186,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49903844359020394,0.5061641499400139,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4975438891422181,0.506005334854126,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49635431064026697,0.5059796914458274,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49521679395721074,0.505938196927309,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49424684544404346,0.5057536989450455,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4934032488436926,0.5064625144004822,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4929776872907366,0.5073318168520927,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49290325740973157,0.5071413427591324,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4932102376506442,0.5064290970563888,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49389876212392536,0.5063698902726174,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49434430294093634,0.5059286084026098,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49469344601744697,0.5059506304562091,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4951244464942387,0.505970823392272,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49549735869680134,0.5060912698507309,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49574056338696254,0.5061622425913811,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4958776469741549,0.5062585018575192,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4959175835053126,0.5061336539685726,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4960277382107008,0.5062614001333714,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49604375660419464,0.5063127905130387,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4960191342092696,0.5063207313418389,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49594017969710485,0.5057367417961359,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49582688936165403,0.5045404508709908,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4956237780196326,0.5038296651095152,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4954426551149005,0.5035898789763451,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49532996118068695,0.5038060873746872,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4952090034882228,0.5039185725152493,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4952139574147406,0.504446080699563,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49520498052948997,0.5046723023056984,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4954340362123081,0.5050969049334526,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.495744692782561,0.5052107356488704,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49562662272226243,0.5050220899283886,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49550149625255946,0.5048767335712909,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4955478920823052,0.5050341568887233,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4957225890386672,0.5051539834588766,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49591439430202755,0.5051852457225323,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49604517469803494,0.5051561117172241,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49605444570382434,0.5052102863788605,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49608561609472546,0.5054411172866822,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49613704354990096,0.5055567532777786,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49657786921376273,0.5054820649325847,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4974530420842625,0.5057304069399834,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4986738213116214,0.5058403484523296,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5019977765069121,0.5063269354403019,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5029456326294512,0.5058823496103286,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5033676109853245,0.5061102516949176,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5030413408364568,0.5057011552155017,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.5018926702794575,0.5056626256555319,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.500492360575923,0.5060602482408285,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4988308906377781,0.5066598191857338,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4974095599637145,0.5078900918364525,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4959183881680171,0.5081058278679847,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.49458180651778266,0.5066347032785415,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4928672249828066,0.5073403984308242,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4907637706824711,0.5081416368484497,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.489204147032329,0.5083169259130955,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48722911732537405,0.5077223166823387,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48576806556610835,0.5078949846327305,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48510747580301194,0.5077802196145058,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48490405082702637,0.5078404307365417,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4851784464858827,0.5077641904354095,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48578910032908124,0.5075496435165405,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4866809163774763,0.507419653236866,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.4877999566850208,0.5065248474478722,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
0.0,0.48904432853062946,0.5053054563701153,0.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0
