3,2,-10627.619248176641,5410.320299352929,-394.0083129468419,0.4710233130669678,0.5483482708392651,0.593874951539014,0.34670050396321933,0.3171475177443292,1.7701500098113159,0.49852251462354774,0.49852251462354774,13,0.447974924306963,0.059676605913872686,5410.320299352929,2,1
3,2,-36.09561088156019,38.01082562134335,8.056826704675661,0.3281450200267344,0.7095772729961882,0.7992937973174707,0.4955637551843118,0.4597508259078126,1.506455663371215,1.5087968605856439,1.5087968605856439,13,0.2326562523727723,0.06552799967417242,38.01082562134335,3,2
2,1,-234.9026048463263,91.0750990689133,-38.36460640181754,0.38674419525827697,0.4433017290039045,0.7249985761069555,0.4160593621096563,0.5030130608124929,1.4021803659392869,1.9680984272553856,1.9680984272553856,13,0.2735676394032771,0.0863669101472858,91.0750990689133,1,1
2,1,-293.4676861354188,245.684195488507,-8.980443308770031,0.4735647625190403,0.590838418248688,0.3649959950701217,0.35770116679916947,0.47996374570731215,0.37148830025013396,0.32289888181705767,0.32289888181705767,13,0.3356906626596693,0.03603288027445627,245.684195488507,2,3
2,1,-210.00960375562664,405.07961723865026,86.24564826023072,0.6135928042316754,0.6743023066861915,0.502445105799938,0.6774108692704791,0.6467040015601041,1.5741310024255217,1.772802444436605,1.772802444436605,13,0.4344893104814459,0.1502154789515931,405.07961723865026,2,1
2,1,-5340.031846163886,214.9229529499735,-350.78971753495705,0.42431087617195373,0.6356040111770241,0.6325720752614254,0.3627002687557986,0.5000696728324008,1.8325162690076997,1.663448074477375,1.663448074477375,12,0.3240620424257742,0.06566951387707498,214.9229529499735,1,1
2,2,-255.01955223239224,5243.714115133685,311.6771482735906,0.31315174388034434,0.753410154189619,0.7839377127570197,0.7852614148702582,0.5274584416698973,0.4701718009646309,1.8426801068891268,1.8426801068891268,13,0.22172923376079098,0.03343739090534471,5243.714115133685,3,2
3,3,2.216044265360813,36.64411585983391,19.26397790457835,0.5755617491376911,0.3862982108902887,0.7266780103952426,0.5950980347257462,0.595356914031477,1.1612327984997879,1.3265082555102046,1.3265082555102046,13,0.4083185335528902,0.09272873725406555,36.64411585983391,1,2
2,2,-180.6364517416339,43.91722876414771,-50.05623051801273,0.43642103023529066,0.27087139449062103,0.6922447317518949,0.5603864068414695,0.4587625080014266,0.3672301940046332,1.840007326989619,1.840007326989619,13,0.3093341295831757,0.1488187093189377,43.91722876414771,2,2
4,3,-128.97834863439795,65.83703192009901,-10.34971307274924,0.27754973361383645,0.3075254475455831,0.23972881718671069,0.5964436187677804,0.899524820702263,1.9627099322427353,1.865260174842605,1.865260174842605,10,0.21176914365525842,0.047263174945409034,65.83703192009901,3,3
2,3,-5389.437059203814,15.919201788092375,-354.35036093338863,0.03420277022940696,0.3805836095012131,0.9750156493369655,0.4812046211285088,0.5200881888672734,0.24685117027428666,1.4139611397481153,1.4139611397481153,14,0.02256279010790676,0.011085470679629615,15.919201788092375,2,3
