1.615015030206834457e+00,5.786568877438303948e-01,5.127501911960583580e-01,4.151212533583044095e-01,1.000000000000000000e+00,8.784361929344197684e-02,4.900000000000000000e+01,4.422202833045132842e+00,0.000000000000000000e+00,5.665219604833103517e+01,1.500000000000000000e+01,1.600000000000000000e+01
1.114465333483974030e+00,5.526416764608058640e-01,4.386712241008769442e-01,6.909753824743278816e-01,8.784431015334859261e-02,3.189470040809772033e-01,2.600000000000000000e+01,6.657669236247517830e+00,3.539809777441902533e-02,7.540860296561810117e+01,1.200000000000000000e+01,1.200000000000000000e+01
9.948060675644572193e-01,4.510803150775509751e-01,5.858548975337661835e-01,5.369408747409218918e-01,3.189471103274555963e-01,5.834795605567140164e-01,3.900000000000000000e+01,5.070436796314918837e+00,3.342744713534671810e-03,2.188881057829290810e+01,1.400000000000000000e+01,1.300000000000000000e+01
8.722983659684105939e-01,6.496023919620708131e-01,4.015749174318604675e-01,3.531982121386902373e-01,5.264848897358150870e-01,6.467889750868480725e-01,3.600000000000000000e+01,3.884374624570070544e+00,2.101099238819287632e-03,2.713128227100812140e+01,1.900000000000000000e+01,1.800000000000000000e+01
1.107698099843515749e+00,5.637809767292889518e-01,5.806764700808219049e-01,6.384527547171923167e-01,7.159218072044517545e-01,7.800247638260586758e-01,4.000000000000000000e+01,5.722701308967157452e+00,7.686888755684967087e-03,2.588080079990125526e+01,1.800000000000000000e+01,1.700000000000000000e+01
1.034890962267254633e+00,5.427789223051378009e-01,3.167030835660527011e-01,6.782152893984424447e-01,6.390284832744270727e-01,1.064782155822283638e-01,3.400000000000000000e+01,5.114179171218554032e+00,8.416294102019801840e-03,1.692443583183616340e+01,1.700000000000000000e+01,1.700000000000000000e+01
8.254366567368721652e-01,3.792300301366246518e-01,6.212021274000000259e-01,5.371740165399782052e-01,7.648790458262444414e-03,1.832069373262589229e-01,4.400000000000000000e+01,5.024210886584704383e+00,2.549606083953706343e-04,2.589282159367832392e+01,1.900000000000000000e+01,1.800000000000000000e+01
1.278008070128520801e+00,4.830960514938703043e-01,5.091482439398935522e-01,5.794142626945113506e-01,1.740299221304874577e-01,5.955119663689856235e-01,5.700000000000000000e+01,5.033421420644122790e+00,3.274507076730275024e-02,2.331867201497786368e+01,2.100000000000000000e+01,2.000000000000000000e+01
8.466524697817013889e-01,6.048895640680271857e-01,4.445146315727142583e-01,6.051058658180402672e-01,5.952436616669568581e-01,4.920284561017135294e-01,3.400000000000000000e+01,4.931820936392879773e+00,5.914758121420064102e-03,2.147302233464793986e+01,1.700000000000000000e+01,1.600000000000000000e+01
9.892650312482784702e-01,4.583706543086905061e-01,4.787076079820000163e-01,6.008083870135761950e-01,5.733704572739543037e-01,4.858077643654442612e-01,4.200000000000000000e+01,4.816726547356652510e+00,1.390250732963655258e-03,2.087497653641865014e+01,1.800000000000000000e+01,1.800000000000000000e+01
