3.159571326008400849e+00,5.779896368991596090e-01,6.978421067097059227e-01,4.236612144453394957e-01,4.594096866250699795e-01,7.953932874424004540e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.802481246631200240e-01,2.019667762937286644e-04,4.747630673959941561e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.514440914714420217e+00,5.107524135298457946e-01,4.462104165633802300e-01,5.748681766033100216e-01,7.925143175916951055e-01,7.836142178943659165e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.860964630230466932e-01,2.116333975152498003e-03,7.681540546516833956e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.751106155231843653e+00,6.128713871547618597e-01,5.416529521403845582e-01,6.183158220822215778e-01,7.801939982005057228e-01,4.984022977634050555e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.322282731479576590e-01,8.708269049221346869e-03,5.772252350089263473e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.917057405193374642e-01,6.019492526102292462e-01,5.716560338296295951e-01,7.481300969194292216e-01,5.366106146815650124e-01,5.496769377472788820e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.899142134146418526e-01,3.143991663360466444e-03,5.413261440276560421e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.852815583291131052e+00,5.099714050213369765e-01,5.166156791727885000e-01,5.291114357234504295e-01,5.210817166498877828e-01,5.710852987919136092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.102722863533027786e-01,2.737500253288777346e-04,6.573916158490678185e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.550210133600040230e+00,4.301650484884169678e-01,4.727965047163513734e-01,5.386934485060264066e-01,5.212082575466147061e-01,5.648089191055140068e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.758764985862467489e-02,1.012259059188067692e-07,1.497038639685190731e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.058437384939031833e+00,5.122540869206648750e-01,5.362126127943396270e-01,5.088996872105305824e-01,6.338044305542502865e-01,4.451890683530426163e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.318266820836146713e-01,7.798442484453767574e-08,8.337831512503633746e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.565671446422466584e+00,4.776571197736884655e-01,4.758166441881355735e-01,5.307310189233220843e-01,4.451890566503886593e-01,5.156569595903890413e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.968583754994634172e-01,1.193806562181590073e-04,5.986437114205281773e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.130392074540091940e+00,5.270256900453514914e-01,4.429803425142856965e-01,6.135123564854638722e-01,5.081012825372057673e-01,9.496241305267356658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.610072070749293260e-01,3.362842560146525295e-07,5.961693659679291102e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.641210776243058778e+00,5.478400829565954755e-01,5.263292933545977714e-01,6.250785566835653784e-01,9.496244081273214066e-01,7.841032252810624659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.932716436974560970e-02,1.817787992910798483e-06,1.369400559110289350e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.397049594894302693e+00,4.627597086253585901e-01,4.933616904967469963e-01,6.512319531141362861e-01,9.284095062839663459e-01,6.466651315756761775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.394778700614617895e-01,2.151915304408614973e-03,4.609584422553281513e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725898015536379670e+00,4.230179979528316814e-01,3.568821799803571504e-01,5.982972152706174107e-01,6.262327265860294645e-01,4.589563588460723875e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.400828933843206503e-01,8.309253740541080449e-05,5.203564868206071736e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.256773965483996669e+00,4.609488090360983614e-01,5.044233788870967627e-01,6.461141193454410514e-01,4.144150530439566493e-01,5.948725022628084114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.250825538111805635e-01,4.395347262653842547e-04,4.541423799026095054e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700375144478899259e+00,5.112098605782312566e-01,5.939323215938775435e-01,5.759548858559869755e-01,6.290704195685786759e-01,6.095238589859033329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.120724121694836373e-01,8.156341136536606785e-04,6.715421821772508792e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.241470020304539013e+00,5.163035079181692577e-01,5.347361225095145221e-01,4.970644167332359253e-01,5.999794592412948102e-01,4.716899401853243412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.532395209534821778e-01,1.132321478343600315e-04,4.614196802412201492e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.674793491063754747e+00,5.735310960914286049e-01,4.071938340596400474e-01,6.644464967417932355e-01,4.647901725576228937e-01,5.928891389376929055e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.353223064700220024e-01,5.914309757185471847e-03,6.218852201801676927e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556882808696862019e+00,4.890690963894009369e-01,3.814953924274193109e-01,5.979317483929987853e-01,5.448042712931632225e-01,4.906589981127676414e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.375946807599012278e-01,6.006284454044783297e-03,4.704671048902142161e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.641282924793393327e+00,5.467951422291316144e-01,6.063436613223529559e-01,5.155464104587484941e-01,2.615985514824348268e-01,5.972752796872176084e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.173276724552657690e-01,7.206137155711703993e-04,5.538260870855000917e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.362043603419614168e+00,4.605907982289855207e-01,4.960243003818840535e-01,5.389254485798250505e-01,6.206828845849475806e-01,3.711811085579906355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.680062320151919697e-01,1.565294866305450179e-03,5.116818087847363472e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.921400373879392998e+00,4.720437449189462953e-01,4.080256273755319407e-01,5.552247526239741937e-01,3.582615156461894101e-01,4.163794464459923406e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.404882822331213477e-01,2.683173070059956516e-07,8.722521536648805807e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.321439321689187318e+00,3.568410200847851321e-01,3.950667274995122158e-01,5.383316499313222092e-01,3.908996783671219166e-01,6.024443395365600695e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.444538822118031696e-01,1.978882262592537508e-04,5.519666792690647839e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.141632049772000723e+00,5.413356693318680524e-01,7.095534569278461046e-01,5.646912710831204496e-01,6.706087505390383452e-01,9.294971405952563437e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.327808878900814726e-01,3.483416127760921230e-03,5.609952407497303284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700122798237887922e+00,4.620096039923809461e-01,5.544556323937704922e-01,5.758032227139924242e-01,2.456399780456008930e-01,2.222343670276770156e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.075644571891964996e-01,3.689247684228062546e-04,5.276405586751052823e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.788093227079291969e+00,6.166083897116765300e-01,6.136186244731506312e-01,4.515679433863285519e-01,3.923404060988111564e-01,6.037327920419667260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.700512421090105419e-01,6.027553904041547489e-05,5.757875983745970672e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075117130262269072e+00,4.335013084360730407e-01,4.888705567041095601e-01,4.370032441215636609e-01,6.037327623904464868e-01,4.465306275963365490e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.261529233626231150e-02,4.773234834280847577e-06,1.321700751552145618e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031456847121788867e+00,7.392124243042973442e-01,4.651274921195122092e-01,4.439512029479615318e-01,0.000000000000000000e+00,4.434700160530838375e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564394096109434695e-01,2.485290818887759913e-05,4.196409481488356619e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.186364145766558797e+00,5.500256999978836436e-01,4.436429752644444613e-01,5.291824622298989533e-01,4.434700909737527841e-01,4.807035490732377014e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.509984868707822947e-01,7.368347128873374997e-04,7.317107113675550067e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.001805833580765803e+00,5.360251042025698798e-01,4.039919093095238334e-01,6.302184225207239088e-01,4.776913684303000229e-01,3.157808022799681869e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.745513766275419432e-01,3.791786555754003696e-03,7.691104127168587468e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.144521490249221340e+00,6.093811422414565637e-01,5.772197424752941730e-01,5.834709042352367314e-01,3.157808379082178152e-01,5.957340760585116968e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.008729702355481761e-01,2.808118866821243220e-05,4.739510342686950395e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.472770409252718071e+00,3.926945942222388464e-01,4.659858892588059631e-01,5.655180342825026907e-01,4.998951408602568258e-01,6.544485207328920584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.828899037315445952e-01,2.832614755095238298e-04,7.706652843148491172e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.674490586428838856e+00,4.269377968893707243e-01,3.517027823552678623e-01,4.653224015118602175e-01,6.277701419614774014e-01,5.604274462463502138e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.301796802172464629e-01,4.051136270547933457e-06,6.860790562266603843e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.096868923080486891e+00,4.843790439506802659e-01,6.515229945564284808e-01,6.124139762865832282e-01,5.009665939932285150e-01,4.574590375088117278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.666922012338130976e-01,6.322750374627611296e-03,5.631576033519017699e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.632191799967804613e+00,4.777018026714285326e-01,5.817038272800000298e-01,5.518707046816584416e-01,4.088120979325450266e-01,4.690594032336732333e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.196677056730581556e-01,6.398570906969570753e-04,4.857854705270772655e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.895582853863114314e+00,5.394109703232601305e-01,4.597384250730768840e-01,5.678504692505751406e-01,4.181267696092515473e-01,5.684153362075121674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.889803746246659699e-01,2.681164281155838831e-03,4.817012027681521147e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.383292058396863533e+00,5.886502568854680151e-01,5.733116693068965875e-01,4.772192657835265250e-01,5.311862013897289403e-01,4.325954513672346513e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.710714482237344902e-01,5.291939854019504265e-04,5.513685783557663456e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.623624887557798768e+00,5.750921498391404763e-01,3.966998659951218587e-01,6.149471259241854337e-01,0.000000000000000000e+00,4.188600647677633848e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.646610627435470819e-01,1.351088484048820412e-05,7.543086411311702477e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.861102765064918785e+00,5.165589540754716991e-01,3.756861014591509340e-01,5.567543335698161844e-01,4.376912451345617572e-01,4.909064951143841116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.559882780952092762e-01,2.143669394916629389e-02,3.927564375759398985e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799145789847772292e+00,5.889323875567765709e-01,3.060374773346153932e-01,6.269164977619650081e-01,4.930952780061221286e-01,6.205671571077472359e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.645261189545037805e-01,5.682398960222460291e-05,5.748137563003391648e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521803647061128917e+00,5.327352527096171908e-01,4.329293806058823746e-01,5.111043344395108656e-01,6.499335144951315923e-01,6.317218985520457464e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.503722326311432711e-01,3.690139957312688155e-03,7.476955039588686702e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.716251735308035098e+00,5.062107453657570533e-01,4.080058184224719664e-01,6.735297552474139859e-01,4.523780237401997528e-01,2.946039041809490611e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.431255694873059869e-01,4.208725373401172795e-03,4.607074802945068370e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.469610134467373097e+00,6.531593916383754417e-01,4.831440715950000020e-01,4.592642890745446960e-01,6.034530047018458188e-01,5.235833471173729770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.001795632137821079e-01,6.518193903706319519e-07,4.605160224453170059e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.206242627552021052e+00,4.326439345823412386e-01,5.349883317577083242e-01,5.111402949447783062e-01,4.846022564952221501e-01,4.546339761464823215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.658377963654354748e-01,3.138577018335416118e-03,3.879696437353614868e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.921336007147333769e+00,5.671991793548571970e-01,4.332132536104000287e-01,6.250535814758532149e-01,4.525297225045494809e-01,5.327582839918876267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.296155667244224929e-01,6.178397639869209236e-03,4.653081880643179602e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.182539103123920299e+00,5.075721281565779286e-01,3.631826437535593533e-01,6.022541810965263975e-01,5.401620658371988348e-01,4.702842341603266085e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.378220359769095349e-01,3.654554772521528046e-03,1.040337104572064248e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240352326213682410e+00,4.682525577612341450e-01,2.377397808021127212e-01,7.318105085532815579e-01,4.702842416048486629e-01,1.041377770228315014e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.421758413518178499e-01,1.480704508858504750e-07,4.870986747155114926e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
