1.337154195795147438e-01,4.969286157043650842e-01,5.006181549270832809e-01,4.166666666666664354e-02,1.000000000000000000e+00,4.695862774300821330e-01,1.000000000000000000e+00,9.657997664976718522e-01,0.000000000000000000e+00,4.539258902539057772e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.901830434761208721e-01,2.121762222222222660e-01,6.518647690000000106e-01,4.255948745505918618e-01,4.621973880085005204e-01,5.241291999301032067e-01,4.000000000000000000e+00,2.713511704398238322e+01,5.676644888752830909e+00,5.948870636373441556e+01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.256469771428571081e-01,7.174577709999999664e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.705329257142856658e-01,6.998962520000000520e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.011313301988655544e+00,5.825498400535714660e-01,4.241673892916666966e-01,7.275585145542239340e-01,4.815186273292139107e-01,5.337652292730163950e-01,1.600000000000000000e+01,1.557126239186356464e+01,3.311152554682459392e-01,5.404428095492110629e+01,6.000000000000000000e+00,5.000000000000000000e+00
3.165901688024025940e-01,5.013700445714285303e-01,2.392712734000000396e-01,6.223290726570618325e-01,5.305041755099504375e-01,5.222949004567996045e-01,1.000000000000000000e+00,2.768614079140276729e+01,3.282824931883718378e+00,6.948977583786744106e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.609070194264371700e-01,7.408994429470898702e-01,3.528809371111111259e-01,3.911887866922132417e-01,5.661116210561908391e-01,5.079358094072781160e-01,6.000000000000000000e+00,2.454143071326848258e+01,6.439220583625704819e+00,5.114224300695237702e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.533352960486020322e-01,2.074182461904761077e-01,3.921273934500000280e-01,3.607403269321921568e-01,5.183152244726977331e-01,6.310623055668513892e-01,7.000000000000000000e+00,1.114355291810747595e+01,1.779531234128008510e+00,3.605455760885011784e+01,3.000000000000000000e+00,2.000000000000000000e+00
9.488199863325676164e-02,4.980735721428571350e-01,7.141577089999999739e-01,1.000000000000000000e+00,5.788019384655475053e-01,5.788019384655475053e-01,0.000000000000000000e+00,3.303844873337157395e+01,3.303844873337157395e+01,3.303844873337157395e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.950974189290032079e-01,8.600066870952380871e-01,7.748369817999999354e-01,3.705545481257152551e-01,5.506188154795902401e-01,0.000000000000000000e+00,4.000000000000000000e+00,1.144483337855512595e+01,2.670463389172819668e-01,3.480690873522920725e+01,1.000000000000000000e+00,1.000000000000000000e+00
8.107710065698073842e-01,4.463974249735450095e-01,4.982360886277777956e-01,5.986694290606345836e-01,7.236419488720133852e-01,4.508085244361737520e-01,6.000000000000000000e+00,1.662699043211953764e+01,2.671911246770620196e-01,7.705995969109801536e+01,3.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,6.345921019047618961e-01,4.015363499999999863e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.775239727807909729e+00,5.601442681580086624e-01,2.197124487500000112e-01,6.695437232468519628e-01,4.506742364878487117e-01,5.109213824239390300e-01,1.400000000000000000e+01,1.437461743547774873e+01,1.134919500699374832e-03,1.201315153519366561e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.860602147390595484e-01,3.723969138624338426e-01,3.884208968277777507e-01,3.335838773253680944e-01,5.109213341474051484e-01,4.040077656972292930e-01,8.000000000000000000e+00,7.953126729467199674e+00,3.260227165161515978e-02,3.163629481490954376e+01,3.000000000000000000e+00,3.000000000000000000e+00
1.062405520334303688e+00,4.691979610476190721e-01,7.957501543199999583e-01,7.379385398725214484e-01,5.478466869897745672e-01,4.948598467734429684e-01,1.300000000000000000e+01,1.551656233166351662e+01,1.073614526210709547e-01,8.158102465368104106e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.456145948642422860e+00,4.607421950510204312e-01,5.819780178535713944e-01,6.744930123025746349e-01,5.003163225603258768e-01,4.624991148567739740e-01,2.000000000000000000e+01,1.893270346592644771e+01,5.791398540671146566e-01,5.251061612865136397e+01,5.000000000000000000e+00,5.000000000000000000e+00
3.843988581153416906e-01,1.581397293406592297e-01,4.545945474153846311e-01,3.286407468965502066e-01,4.612784101829034977e-01,4.903849206361340918e-01,7.000000000000000000e+00,1.120910998459229546e+01,9.888638119391203185e-01,4.836819127285654218e+01,3.000000000000000000e+00,2.000000000000000000e+00
4.838006717701195392e-01,8.034069757539682444e-01,5.542104951833333182e-01,4.385574148161100472e-01,5.029782122785775300e-01,4.818619263381554996e-01,4.000000000000000000e+00,1.541285547259947286e+01,6.189850255939891577e-01,3.188168285948651004e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.514296908040280498e-01,5.832525321428571052e-01,5.927573954000000533e-01,5.659617132607831502e-01,4.818619899478586155e-01,5.346094962056037181e-01,2.000000000000000000e+00,2.938570801726672244e+01,2.634592222871260603e+00,4.813726895014461604e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.402122301740698074e-01,4.813634846591478555e-01,4.000690124142105564e-01,6.338988740482192075e-01,5.346095057009976337e-01,2.338662793327122014e-01,1.300000000000000000e+01,1.243596966659203318e+01,1.562473260567644129e+00,3.608300274064143309e+01,3.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.047964017923656038e-02,7.769130173015873497e-01,4.522816883333324878e-02,6.717059343664929516e-01,9.223216131417135699e-01,5.179995479252610391e-01,3.000000000000000000e+00,2.833912819748019452e+00,1.028156204600473744e+00,4.339229589793232478e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.290866394388034522e-01,5.407547653514739316e-01,2.901832399214285263e-01,6.226998614208991700e-01,6.103150467992697337e-01,5.694536598261444871e-01,1.100000000000000000e+01,1.451852460447576121e+01,1.154750017581188670e+00,5.634905595199732886e+01,4.000000000000000000e+00,3.000000000000000000e+00
5.026804327502882863e-01,4.628650024111111150e-01,6.026226122777778027e-01,5.249758973622040692e-01,5.125507142626747337e-01,5.679679245413720157e-01,6.000000000000000000e+00,2.200453034360641524e+01,6.101132194425597177e+00,3.232899837251630970e+01,1.000000000000000000e+00,2.000000000000000000e+00
1.553887996007470740e+00,5.674975511359307001e-01,7.410860234545454395e-01,4.856874060900747136e-01,5.915056997071332923e-01,5.118693496306929713e-01,2.700000000000000000e+01,1.265753505359901077e+01,2.473769213832904823e-02,5.846040090630189923e+01,1.000000000000000000e+01,9.000000000000000000e+00
6.995412597522145948e-01,5.828999384353741320e-01,7.219347433842856487e-01,4.221579334280929352e-01,5.050741777775580310e-01,6.990617247947765733e-01,1.100000000000000000e+01,1.882537880268266406e+01,4.950763170834011184e+00,3.686558262262801833e+01,1.000000000000000000e+00,2.000000000000000000e+00
8.946302673036508890e-02,2.056251771428571073e-01,3.088213921999999889e-01,5.404147898402553718e-01,7.482421014950684235e-01,4.429679809297672466e-01,1.000000000000000000e+00,7.828163271191638017e+00,1.498400825777789214e+00,1.883604911557687345e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.753272176236618241e-01,4.444230994693877390e-01,2.851457101428571117e-01,4.130326462528985942e-01,5.143796057011548184e-01,3.194986120714894962e-01,2.000000000000000000e+00,1.027724193746748504e+01,1.542191865240463367e+00,2.113909089547988884e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.843054487152122389e+00,5.219414598506069147e-01,5.193200057562744609e-01,4.854070396335442572e-01,4.529981504291266670e-01,5.222064168370100790e-01,3.000000000000000000e+01,1.322982571313898603e+01,6.495650976356499851e-02,5.646939322248308457e+01,1.100000000000000000e+01,1.100000000000000000e+01
8.528412908562544859e-01,5.085791456128024857e-01,6.217698782327869544e-01,3.735878636475376546e-01,5.143875672468160021e-01,5.563300015058703085e-01,2.200000000000000000e+01,4.968255964179472350e+00,0.000000000000000000e+00,3.900073420681048475e+01,7.000000000000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.878295509516692663e-01,5.966789480086580610e-01,7.700439895454544992e-01,4.053662135748213324e-01,5.316529414336699233e-01,6.200314382024603166e-01,4.000000000000000000e+00,1.362233332229722294e+01,1.410570650453157049e-01,4.764125574681330022e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.468056699782413266e-01,1.547165253846154442e-01,5.613506686876923446e-01,4.792582065448233730e-01,5.589733973632742270e-01,1.000000000000000000e+00,6.000000000000000000e+00,7.190856781902938089e+00,5.032891132839013848e-02,2.329208260571256162e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.677624764792129297e-01,2.843465833673469723e-01,6.402203690142856951e-01,6.304949238619540486e-01,5.998833363330446922e-01,2.284921421697693189e-01,8.000000000000000000e+00,1.259732286929678047e+01,3.631425589823844557e+00,3.156541840874140092e+01,3.000000000000000000e+00,2.000000000000000000e+00
8.315419556709129356e-01,5.746938888333332773e-01,2.044648481249999317e-01,5.171676813173935461e-01,3.174071220426932238e-01,4.888959391939808330e-01,7.000000000000000000e+00,1.943753279555503610e+01,2.836168675104381975e+00,5.255244066693937555e+01,3.000000000000000000e+00,4.000000000000000000e+00
3.634560362530084854e-01,3.086683639761905185e-01,3.765091541000000208e-01,3.283193528337265965e-01,4.888957777537537575e-01,6.130005287320329233e-01,5.000000000000000000e+00,1.145422603498168534e+01,1.505842250432442575e-01,7.303888476604520008e+01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.276497385714285837e-01,6.543676999999999966e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.818771478341882242e-01,6.306950573534798599e-01,5.613086489576922800e-01,5.671834419986001574e-01,5.168396355204406545e-01,5.356748436320091233e-01,1.600000000000000000e+01,1.373810830092189761e+01,1.587420440943297262e+00,3.272694527740630832e+01,6.000000000000000000e+00,6.000000000000000000e+00
3.531879223985919247e-01,4.866819957738095503e-01,5.952828190625000238e-01,3.993002743581435254e-01,5.356747271940947019e-01,6.436498727608527259e-01,2.000000000000000000e+00,1.770858309720658852e+01,6.292050331349073600e-02,8.246925825628143514e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.506769655884906189e-01,8.323738299999999812e-01,9.185982791666666980e-01,3.856295227958081995e-01,7.382713691999591710e-01,1.196718224491721272e-01,5.000000000000000000e+00,8.115537202786654802e+00,2.785708350645933057e-02,3.701813685575474011e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.074567221908404147e-01,8.709315794871794747e-01,5.013494053639230286e-01,3.685254688366397802e-01,1.661499621545418637e-01,5.392225837649723408e-01,8.000000000000000000e+00,8.997179967837773518e+00,1.009242980876963597e-01,2.970453114416616813e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.606093684157624824e-01,5.494284204126984594e-01,4.097324380000000321e-01,6.684360172189421911e-01,5.375315323999056982e-01,5.125799412213388750e-01,1.000000000000000000e+00,2.821095469241382858e+01,2.564896935645633747e+01,3.077294002837131970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.379301630582299154e-01,2.890131583333332976e-01,4.062327139000000420e-01,5.830417867125019526e-01,4.975792392626684491e-01,4.583469193548502796e-01,2.000000000000000000e+00,1.584146978933137540e+01,1.415199643039705890e+01,1.891769248604667197e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.098406415816835402e-01,4.924518168260869633e-01,3.862112177652173850e-01,6.851864634696525069e-01,3.894471228188586265e-01,4.531665993842674545e-01,1.100000000000000000e+01,1.446082656826787272e+01,3.969373242485955133e-01,4.426772878023151492e+01,3.000000000000000000e+00,3.000000000000000000e+00
1.847640910124605518e-01,4.489866960204081381e-01,2.432211479999999981e-01,4.083433923576372804e-01,4.818897468568736908e-01,4.404747563349514228e-01,1.000000000000000000e+00,1.081040528997448291e+01,1.323963800658145562e+00,2.185246499340434667e+01,1.000000000000000000e+00,0.000000000000000000e+00
